,label,CNN-CV-0,CNN-CV-1,CNN-TF-0,CNN-TF-1,CNN-W2V-0,CNN-W2V-1,CNN-GLOVE-0,CNN-GLOVE-1,CNN-FAST-0,CNN-FAST-1
217,0,0.46311095,0.5332607,0.53409857,0.47015885,0.6531196,0.39719838,0.5684784,0.4743069,0.42003807,0.55055904
218,0,0.474377,0.5216058,0.52993286,0.4752053,0.36144423,0.6780092,0.4821664,0.5013454,0.57456475,0.4219047
219,0,0.45095885,0.5456357,0.48399258,0.5235157,0.7453816,0.2647198,0.63229436,0.3694968,0.54138684,0.4583623
220,0,0.5660794,0.42848328,0.72253776,0.2741815,0.4616111,0.6422369,0.5779476,0.47258002,0.5888994,0.37037152
221,0,0.44561648,0.55104846,0.44131655,0.5688181,0.61948913,0.43122154,0.52539086,0.43974143,0.46671987,0.5178862
222,1,0.415045,0.5816505,0.45185706,0.5575736,0.41261205,0.6082101,0.5503352,0.4777931,0.2977671,0.68800384
223,1,0.38948354,0.60769904,0.48952916,0.5176847,0.17853788,0.830583,0.49663755,0.53552985,0.3417719,0.652869
224,0,0.38656574,0.6109224,0.543213,0.46114665,0.70499426,0.37219673,0.558316,0.5219157,0.5358764,0.447449
225,1,0.40742302,0.5894058,0.4724622,0.53551686,0.3456864,0.72144264,0.5197811,0.4652632,0.3745097,0.6318844
226,1,0.38052008,0.6171609,0.4467571,0.5628837,0.28794655,0.73700964,0.51493156,0.48750493,0.33485326,0.66541034
227,1,0.42983252,0.56678474,0.50037277,0.50643325,0.30698875,0.6756116,0.5015293,0.5079426,0.41822916,0.5630606
228,0,0.59534115,0.39890257,0.6249128,0.3762166,0.73109245,0.34416437,0.5556509,0.46106273,0.55868685,0.4153287
229,0,0.53768635,0.4581632,0.60491836,0.3956105,0.5560087,0.41452056,0.5107409,0.5249376,0.43944356,0.56686157
230,0,0.5265942,0.46840727,0.6225129,0.37812537,0.6579913,0.37453115,0.51481843,0.4886244,0.43986687,0.5173708
231,0,0.45440105,0.54232854,0.64573383,0.35433823,0.7103622,0.35209012,0.60549605,0.46386197,0.6255107,0.32468075
232,0,0.4980849,0.49720705,0.5448486,0.45920625,0.7192767,0.30464274,0.54873884,0.45376456,0.6392888,0.34804857
233,0,0.4904944,0.5054084,0.5138297,0.49201372,0.67624485,0.36460048,0.5669812,0.4628017,0.5519025,0.44502303
234,0,0.41781113,0.57903886,0.50906074,0.49729323,0.37645242,0.62607676,0.59424067,0.45814908,0.52456623,0.4766406
235,1,0.38719323,0.61013776,0.4384188,0.5716915,0.3321633,0.67771924,0.50763655,0.5117466,0.35078126,0.6391524
236,0,0.52394533,0.47118104,0.63233596,0.36830726,0.7500738,0.2892473,0.55477375,0.44727847,0.4122026,0.5675884
237,1,0.40649182,0.59040815,0.46914896,0.5398228,0.43210652,0.5930532,0.50942016,0.503167,0.36092263,0.63579893
238,1,0.44005397,0.5566031,0.5563114,0.44782674,0.33925956,0.66754216,0.5834523,0.47289962,0.54193246,0.41239977
239,1,0.37950727,0.61808825,0.45783454,0.55152833,0.39435244,0.6552467,0.58734876,0.47136897,0.35144302,0.64795774
240,0,0.48999563,0.5059028,0.56672305,0.4363318,0.68005216,0.36698738,0.5911863,0.4164786,0.6361741,0.3391943
241,1,0.39400095,0.6031306,0.44415167,0.5657855,0.3572297,0.6335512,0.47492808,0.5455852,0.37675807,0.6030604
242,0,0.42794308,0.56867564,0.4730593,0.5353684,0.7033237,0.3655032,0.55506456,0.45060828,0.61334044,0.380277
243,0,0.4621176,0.5344032,0.5024192,0.50396705,0.6137586,0.43442792,0.5536906,0.4580703,0.54003614,0.42738912
244,0,0.43966833,0.55699486,0.52022827,0.48520926,0.6544672,0.3865364,0.527482,0.4458914,0.54024994,0.44625732
245,0,0.61287713,0.3813705,0.7260406,0.27042365,0.73705846,0.27319163,0.61395335,0.41785914,0.59383845,0.3924268
246,1,0.5089759,0.48675802,0.53791535,0.4669064,0.28583407,0.74035174,0.5776509,0.49554735,0.53056085,0.43902254
247,1,0.37632114,0.6215037,0.44085103,0.56926596,0.31553203,0.7063443,0.49593335,0.52935463,0.3236326,0.67575705
248,0,0.49166712,0.50383884,0.5361552,0.47020504,0.7206367,0.35558367,0.5545048,0.45783165,0.4666339,0.508128
249,0,0.46682045,0.5293407,0.5305297,0.4745958,0.74838066,0.30495045,0.5438382,0.4968713,0.41208702,0.57326394
250,0,0.6566546,0.33739108,0.69944,0.29751575,0.6707086,0.4348373,0.5316919,0.42780346,0.42243275,0.53312993
251,0,0.5013153,0.49443397,0.5646669,0.43893856,0.70473707,0.35599273,0.5828039,0.42847994,0.578447,0.40083635
252,0,0.4656661,0.5307222,0.52014065,0.48506868,0.5851989,0.45478868,0.53291947,0.45954633,0.6651974,0.32857698
253,1,0.37754226,0.6200932,0.5110297,0.4956077,0.28356546,0.70986116,0.53814834,0.48556927,0.351699,0.63758796
254,0,0.38435674,0.6130434,0.49993664,0.5064118,0.54125416,0.48271087,0.5646368,0.46471104,0.3946796,0.5931495
255,0,0.5739364,0.4210671,0.6834767,0.31392404,0.84875417,0.23799634,0.56206644,0.50525,0.63222843,0.3005092
256,1,0.4114566,0.585275,0.46970895,0.53894913,0.19548908,0.8081112,0.50054604,0.57748234,0.281925,0.71507215
257,1,0.43800867,0.5586421,0.57632023,0.4261798,0.41398454,0.6187597,0.51034003,0.52806115,0.33907634,0.6356888
258,0,0.40050182,0.59647447,0.5110655,0.49503452,0.6590248,0.3937068,0.5039006,0.46494195,0.54474336,0.4394126
259,0,0.47690046,0.5191244,0.5372331,0.46764517,0.66634727,0.38537627,0.5918445,0.44706357,0.37922025,0.60293496
260,1,0.39827174,0.59856695,0.50134283,0.50554436,0.2791911,0.7495012,0.49975523,0.5105386,0.30242097,0.68378687
261,1,0.38679776,0.61062324,0.4966293,0.510093,0.46845,0.60670334,0.4949133,0.5609058,0.37012422,0.6055143
262,0,0.43859553,0.55831116,0.51948386,0.4860534,0.777189,0.31558877,0.4979725,0.5497758,0.6062097,0.38564658
263,1,0.4737524,0.5220934,0.50945973,0.49721068,0.27824584,0.73393697,0.55619764,0.50710857,0.3393916,0.65545166
264,1,0.39997768,0.5969222,0.49813297,0.5086996,0.256437,0.71082443,0.57137555,0.51029426,0.37769228,0.62042195
265,1,0.4393439,0.5571866,0.6527596,0.34643167,0.26932698,0.76517975,0.5241635,0.49180916,0.4714201,0.5109465
266,0,0.48760375,0.50800246,0.56835175,0.43440622,0.76023114,0.26804334,0.5571707,0.48724508,0.40563202,0.5448837
267,0,0.48564184,0.51023525,0.6745055,0.3225609,0.63841105,0.37854242,0.5122411,0.4916255,0.5319596,0.45627412
268,0,0.46669072,0.5297324,0.4855322,0.52243257,0.52624595,0.4941901,0.52805126,0.5084217,0.36576465,0.6326361
269,0,0.4312845,0.56557065,0.5134935,0.49255612,0.75443774,0.2979883,0.5150743,0.5179416,0.36429617,0.6260981
270,0,0.448671,0.54785573,0.46342838,0.54549795,0.7754816,0.30421263,0.73673457,0.32255775,0.6454475,0.35243052
271,1,0.39760253,0.59957737,0.43673033,0.5732549,0.2553743,0.74808115,0.5400519,0.47557834,0.40463844,0.5792795
272,0,0.4871991,0.5085305,0.6296275,0.37080795,0.797868,0.28554654,0.5593776,0.42869782,0.5710799,0.3885646
273,0,0.45996928,0.536428,0.503395,0.50299674,0.54930794,0.4751224,0.51950014,0.49354354,0.50051206,0.46057618
274,0,0.5148586,0.48048314,0.69015443,0.3071922,0.6156429,0.4472206,0.59032583,0.42262292,0.55722404,0.42811215
275,0,0.43254158,0.56412274,0.4807822,0.5274407,0.5358005,0.51616323,0.5372722,0.4215609,0.55374336,0.4124098
276,1,0.40548223,0.5912948,0.49526095,0.51173365,0.32763606,0.6722426,0.531902,0.4803238,0.42763823,0.5623486
277,0,0.5228678,0.47292292,0.55962455,0.44399437,0.5314279,0.49517462,0.5471228,0.47116527,0.5163894,0.44518942
278,1,0.40839744,0.5884582,0.5146417,0.49126944,0.3791359,0.67778176,0.52746207,0.5019534,0.47229078,0.52392775
279,0,0.4286042,0.5682632,0.55274177,0.4515088,0.6782167,0.34770888,0.5185007,0.48487613,0.64002347,0.3519256
280,1,0.48398972,0.5120413,0.5387155,0.46597233,0.5084939,0.5032729,0.53528976,0.43973553,0.37420353,0.6193333
281,0,0.47711563,0.5191945,0.5311437,0.47377232,0.6052707,0.4629991,0.56115174,0.4526941,0.4876602,0.470258
282,0,0.4235042,0.5733411,0.44802022,0.561645,0.61594,0.4010308,0.52974945,0.45779535,0.61000144,0.373595
283,0,0.5302029,0.46495384,0.64400697,0.35559088,0.72177124,0.33567426,0.49773833,0.4727345,0.4481177,0.5111046
284,1,0.37757674,0.6201986,0.45483363,0.55436695,0.30008674,0.7310894,0.47921324,0.45521212,0.3040285,0.6690549
285,1,0.3846474,0.6128315,0.44593805,0.56372714,0.40245003,0.6050916,0.5421938,0.50837284,0.35146874,0.6249863
286,0,0.42567024,0.57081336,0.5583059,0.4453802,0.44865984,0.55861473,0.51354975,0.4374776,0.4934268,0.48707542
287,0,0.52115756,0.47484368,0.5591965,0.4438613,0.67405206,0.40085408,0.554179,0.46126586,0.440058,0.5346489
288,0,0.49694756,0.49879473,0.56353605,0.44009906,0.7222537,0.34025058,0.5161331,0.4940752,0.49688506,0.4917965
289,0,0.48696485,0.5094126,0.6477294,0.35149854,0.82121193,0.2270791,0.5734861,0.457783,0.55783165,0.4577234
290,1,0.38199383,0.61560446,0.44179705,0.5682721,0.13965318,0.87541735,0.5102407,0.5279457,0.33366898,0.6671022
291,1,0.38194618,0.6156078,0.5048842,0.5017547,0.25274038,0.7645732,0.50722593,0.5215954,0.27930433,0.69375414
292,0,0.5814658,0.41331694,0.70332426,0.29322654,0.6497432,0.39486212,0.58765495,0.41673586,0.52201873,0.4568284
293,1,0.46886766,0.527031,0.5493551,0.4547004,0.4818154,0.5501651,0.53511316,0.45738298,0.5496507,0.44429645
294,1,0.3832342,0.6142522,0.44380322,0.56598175,0.35276842,0.6536461,0.49698782,0.47009638,0.36788183,0.6369551
295,1,0.38246247,0.6151213,0.44592637,0.56374663,0.41290188,0.65319455,0.538008,0.47727558,0.29774654,0.69556457
296,1,0.39609227,0.6009444,0.46403414,0.54484856,0.30128568,0.7172521,0.53818226,0.46902713,0.41502786,0.57547253
297,0,0.42916575,0.5675355,0.48148754,0.5262392,0.6434258,0.36470926,0.7165291,0.29323396,0.61223745,0.3748533
298,0,0.41344953,0.58339083,0.44027248,0.5698657,0.5831846,0.46333694,0.5585568,0.44473588,0.5508162,0.44250166
299,0,0.49031582,0.50538456,0.5906328,0.4108939,0.5759763,0.46045142,0.54530126,0.41908434,0.5699612,0.42286462
300,1,0.40490648,0.59192854,0.44876614,0.5608876,0.28716868,0.72499055,0.57395726,0.43895411,0.3911758,0.60004956
301,0,0.49027824,0.5054693,0.53412855,0.47098047,0.7000388,0.3468176,0.5432188,0.43894288,0.51987624,0.48468426
302,0,0.42867282,0.56794953,0.48292464,0.5250109,0.627947,0.4003017,0.5647284,0.45107967,0.59562,0.4116109
303,1,0.39263487,0.604538,0.44919652,0.56019247,0.50200874,0.5405949,0.5401182,0.5012839,0.2898243,0.7155967
304,0,0.4974977,0.49836084,0.6474726,0.35186195,0.56741595,0.47701374,0.56847227,0.40318814,0.44246686,0.5425181
305,0,0.45357728,0.5429245,0.53416044,0.47062868,0.66374636,0.45406714,0.544163,0.49498704,0.44638893,0.53202444
306,0,0.47441775,0.52181786,0.4804749,0.527397,0.34261584,0.6346446,0.53056943,0.50061935,0.49213403,0.49148327
307,0,0.44396073,0.5527372,0.49333265,0.51369154,0.6772296,0.35480183,0.51969826,0.5204537,0.33175427,0.6498331
308,0,0.39587286,0.60117704,0.49234957,0.51493144,0.50286514,0.53231466,0.5091401,0.49075958,0.37379664,0.64871025
309,1,0.3898874,0.60721886,0.43863735,0.57142806,0.35782188,0.652885,0.54623747,0.47430623,0.36364564,0.6409264
310,1,0.39766282,0.5992571,0.47243202,0.53598607,0.3887463,0.63698024,0.50752836,0.5084888,0.31926945,0.6596969
311,1,0.40738553,0.5896015,0.50736624,0.4991325,0.39172775,0.6840145,0.51658964,0.5423515,0.28391242,0.70165473
312,1,0.39904696,0.59781593,0.4868578,0.52040386,0.22866783,0.767622,0.49504465,0.51073813,0.43222925,0.5504944
313,0,0.46559772,0.5302035,0.51121265,0.49522993,0.72285557,0.31378567,0.53629726,0.47968507,0.4667472,0.50983304
314,1,0.41057724,0.586171,0.52845675,0.4771686,0.41359878,0.5951921,0.543686,0.505853,0.4807136,0.51217586
315,0,0.5583429,0.43635085,0.5613217,0.44272888,0.7817645,0.28232056,0.5303879,0.5271175,0.50708026,0.47549984
316,1,0.38276902,0.61474,0.43947583,0.57059586,0.28708458,0.7319179,0.49622297,0.46228778,0.40061176,0.5969231
317,1,0.38027897,0.6173001,0.48120344,0.526789,0.34716314,0.6629445,0.49205312,0.53956324,0.33175665,0.6621603
318,0,0.6776896,0.316162,0.7009577,0.29595608,0.73619086,0.38013637,0.56024224,0.4519104,0.35559332,0.6239287
319,1,0.42417598,0.57264006,0.4395363,0.5705712,0.29262295,0.6944135,0.5256384,0.47168761,0.27418882,0.70387965
320,1,0.41364598,0.58322823,0.4577509,0.551564,0.31784302,0.68169093,0.5422146,0.4907011,0.47968924,0.52040523
321,1,0.38420856,0.6132395,0.44780007,0.56182796,0.2461178,0.74897057,0.48150802,0.48190382,0.2471321,0.7360579
322,1,0.40092602,0.59605026,0.51881087,0.486626,0.2655165,0.74739766,0.53595114,0.4097661,0.46406046,0.52307194
323,1,0.4346614,0.5619792,0.505534,0.5005071,0.6002611,0.4646923,0.57115597,0.44465724,0.65647054,0.35215628
324,0,0.5776369,0.41738227,0.64133626,0.35813394,0.63518316,0.4103809,0.592032,0.4438922,0.47868955,0.513861
325,0,0.39913327,0.5979795,0.46818137,0.54023033,0.5988774,0.4285608,0.5240876,0.4607434,0.500399,0.49242356
326,0,0.41999573,0.57695323,0.5276166,0.4776339,0.5314314,0.5206815,0.5692367,0.45416853,0.5098021,0.4643254
327,0,0.52176785,0.47357738,0.5902698,0.41205406,0.46937948,0.4732373,0.5096859,0.4583442,0.5794207,0.39434952
328,1,0.47091275,0.5254217,0.5297549,0.4755774,0.3828948,0.64497787,0.5426236,0.46026585,0.3109152,0.6739906
329,1,0.39614698,0.60093486,0.44028962,0.56982154,0.34960318,0.6447319,0.50978017,0.4976497,0.28851756,0.70683926
330,1,0.39846382,0.598564,0.43728232,0.57269925,0.329278,0.6820873,0.47333688,0.49797535,0.3496753,0.6384605
331,0,0.5386463,0.4568509,0.4990391,0.50792044,0.81378794,0.24910662,0.609411,0.44224983,0.60756654,0.38185135
332,0,0.4741467,0.5222299,0.5932847,0.4092144,0.6417959,0.43155158,0.55519974,0.5115413,0.53559893,0.44146004
333,1,0.39190152,0.6052207,0.4653526,0.5431248,0.2210572,0.79684675,0.5259048,0.4705719,0.30191463,0.6838842
334,0,0.4757397,0.52063113,0.64070904,0.3587514,0.63748854,0.44336078,0.5610978,0.42909467,0.63903,0.34660688
335,0,0.4946859,0.5011849,0.60936785,0.39253685,0.76113963,0.2542876,0.55502516,0.43783242,0.4295857,0.5645335
336,0,0.4987823,0.496983,0.52160347,0.48373273,0.83454967,0.22032464,0.6185366,0.43661192,0.4654965,0.5212771
337,0,0.5275973,0.46774495,0.6005981,0.40108237,0.6223067,0.46140307,0.61199814,0.37595958,0.60489595,0.38164374
338,0,0.45614663,0.5401945,0.48142523,0.52685726,0.46882945,0.55428606,0.5803131,0.42393273,0.5621033,0.41805562
339,0,0.44251272,0.5540324,0.5598237,0.44391224,0.7756891,0.25581062,0.58306557,0.41777933,0.5626211,0.43286118
340,0,0.41179195,0.5849276,0.49936587,0.50735354,0.6864133,0.37553972,0.5314026,0.48824915,0.4507666,0.57252717
341,0,0.4107667,0.5860393,0.4601678,0.54872036,0.5817085,0.45314893,0.582155,0.45008755,0.4470312,0.5434669
342,0,0.4902675,0.50565535,0.5525608,0.45091164,0.604878,0.4201118,0.584983,0.4410727,0.4647093,0.54976434
343,1,0.4861163,0.5098135,0.6401566,0.36014965,0.22498438,0.79061174,0.56307846,0.4497986,0.5501999,0.43483576
344,0,0.49015966,0.5054149,0.5000657,0.5063848,0.7243741,0.3313091,0.5426047,0.5067682,0.54846233,0.42780274
345,1,0.5390144,0.45611,0.6669409,0.33202228,0.27137262,0.7465309,0.53288156,0.47268528,0.39924642,0.58553696
346,0,0.501617,0.49419847,0.622119,0.37864366,0.64915603,0.38612688,0.60060775,0.41064715,0.5798884,0.4350797
347,0,0.56342804,0.43161577,0.6161877,0.3849228,0.73649,0.31554717,0.5976605,0.4290269,0.5777283,0.37272334
348,1,0.4922914,0.50338405,0.580407,0.42221808,0.30223936,0.73603034,0.52128214,0.48778373,0.25352234,0.7456341
349,0,0.6106404,0.38404518,0.68813956,0.3090166,0.6788481,0.41698158,0.54204303,0.43752646,0.55428886,0.41653472
350,0,0.50862527,0.4870655,0.6020174,0.39931002,0.6852675,0.37096685,0.52975744,0.48697934,0.593938,0.39957485
351,0,0.5483388,0.44696656,0.66600865,0.33265227,0.5539548,0.46285272,0.5701233,0.4631362,0.39434922,0.5725167
352,1,0.44055212,0.5563223,0.5343261,0.47056141,0.5463309,0.5025679,0.6186832,0.4093246,0.4919178,0.5036246
353,1,0.39590946,0.6012275,0.44151127,0.5685897,0.34003013,0.6632617,0.48975855,0.4888804,0.4023272,0.5905295
354,1,0.39972487,0.5971765,0.5069668,0.49975774,0.32623607,0.71039104,0.5208136,0.5180053,0.31549814,0.6828925
355,0,0.522623,0.47269914,0.65188843,0.34670863,0.7825146,0.29117307,0.51871985,0.51417166,0.48452455,0.5159455
356,1,0.41182908,0.58491504,0.4639626,0.5453342,0.3616413,0.64211726,0.5632668,0.4439073,0.4149478,0.5618268
357,1,0.4057265,0.5913585,0.46558052,0.5430775,0.3237688,0.6766782,0.5289392,0.47558826,0.46530348,0.51783353
358,0,0.5913447,0.40289885,0.7174574,0.27877998,0.6455468,0.42577767,0.5800176,0.4344052,0.5437079,0.44773883
359,0,0.46954936,0.5266277,0.5696705,0.4339042,0.6750503,0.38450214,0.54346174,0.47193843,0.5740846,0.40560287
360,0,0.4278579,0.5690816,0.50616735,0.4998615,0.69512486,0.32560617,0.5319129,0.48099303,0.41508195,0.57277614
361,0,0.47190338,0.524414,0.4907306,0.51653224,0.70106703,0.32991886,0.5225711,0.50802904,0.47719106,0.51873463
362,1,0.38929564,0.6079756,0.47380745,0.5350051,0.3280605,0.68326664,0.56899315,0.45524892,0.4056689,0.60041744
363,0,0.53728426,0.45803058,0.60124636,0.40035906,0.69930995,0.3292334,0.5848844,0.4552124,0.41631293,0.56772804
364,0,0.45756277,0.5387337,0.4490904,0.5604752,0.60964054,0.450902,0.51327384,0.39804694,0.49150676,0.5161017
365,0,0.48325023,0.5129352,0.5702488,0.43321443,0.5778245,0.45033348,0.53968805,0.4784509,0.51770866,0.48877817
366,1,0.40730387,0.58979845,0.50462097,0.50177956,0.22773728,0.80000854,0.5468074,0.504501,0.2808801,0.6997887
367,0,0.54386157,0.45101288,0.65103984,0.34827277,0.63296837,0.40436053,0.57923,0.38995737,0.6021265,0.3795436
368,0,0.5467703,0.44875905,0.6365205,0.36371562,0.5919156,0.43976516,0.5683317,0.42711845,0.64273477,0.3485032
369,0,0.42895666,0.5677529,0.5325486,0.4727493,0.45659277,0.5526297,0.5435549,0.44208828,0.42346886,0.5654284
370,0,0.43802232,0.5588328,0.52565086,0.4796132,0.6696047,0.40797055,0.5104149,0.48896107,0.5651682,0.41850558
371,0,0.4477306,0.5488863,0.65793705,0.34112275,0.85277146,0.22802219,0.57544565,0.474675,0.5905465,0.38848186
372,0,0.4762898,0.5201202,0.5943436,0.40731618,0.61448294,0.50927997,0.53393614,0.4722253,0.39994437,0.57968086
373,1,0.42062676,0.5761056,0.55305994,0.45097244,0.31429714,0.7004519,0.5692593,0.45595968,0.22813168,0.74909526
374,1,0.3983545,0.598711,0.46624482,0.5420435,0.22779936,0.78908616,0.53265095,0.46534055,0.3690334,0.620844
375,1,0.3877056,0.6096038,0.469311,0.53913075,0.27397448,0.75353503,0.44286674,0.5537223,0.29561543,0.67605853
376,1,0.6447858,0.34962475,0.7544116,0.24079838,0.66707355,0.40602744,0.5265319,0.46359202,0.5165524,0.45984715
377,0,0.45426214,0.5424671,0.5251891,0.48013407,0.86924267,0.19805181,0.51101565,0.5199052,0.5186468,0.4859813
378,1,0.4492117,0.5473305,0.52242064,0.4828727,0.6241008,0.403559,0.5500024,0.43821442,0.54635763,0.4360369
379,0,0.6348016,0.3592304,0.67665106,0.32128102,0.72726566,0.28427297,0.5570861,0.4837473,0.48067015,0.52611434
380,0,0.71659213,0.2775734,0.8143515,0.17922992,0.70303845,0.35999507,0.51821995,0.47939646,0.5819998,0.4167157
381,1,0.42328027,0.57356477,0.5200103,0.4858167,0.3768816,0.62821585,0.5502752,0.45360106,0.41548976,0.58000237
382,1,0.37762243,0.62001663,0.44191602,0.5681851,0.30850247,0.6557582,0.5349366,0.46106336,0.3442487,0.6390499
383,0,0.5860572,0.40886864,0.66384226,0.3345515,0.59131974,0.4336673,0.5472344,0.4424825,0.58015263,0.40310112
384,0,0.58304054,0.41147685,0.6108121,0.39081693,0.8660412,0.15146396,0.5054204,0.46333453,0.5107955,0.47223833
385,1,0.42589134,0.5707811,0.4574159,0.5519775,0.2507143,0.7609904,0.5717563,0.47743464,0.42152098,0.55068594
386,0,0.40351307,0.59340787,0.47228956,0.5361464,0.6003501,0.4189834,0.5377185,0.5288665,0.41920382,0.5819967
387,0,0.50716275,0.48862702,0.608051,0.393208,0.5980593,0.48663023,0.569192,0.44613442,0.45573422,0.54275197
388,1,0.4729845,0.52313846,0.48401025,0.52356786,0.50011665,0.582781,0.5662633,0.444826,0.523631,0.46946898
389,0,0.3967358,0.6003984,0.45618105,0.55287725,0.53882015,0.5277422,0.546496,0.47737515,0.38739288,0.60660136
390,1,0.38994855,0.6073727,0.45005727,0.55951124,0.23543715,0.7616729,0.48866114,0.4670364,0.32700133,0.6601145
391,1,0.43033388,0.5663108,0.4793814,0.5284812,0.44370556,0.59286,0.52141535,0.53357863,0.53880215,0.4649367
392,1,0.39148247,0.60567844,0.4346382,0.57526225,0.51227415,0.5438206,0.67604524,0.3497066,0.49777174,0.48420197
393,1,0.4657114,0.53031075,0.52114975,0.484699,0.38542867,0.68676555,0.46352434,0.5347669,0.47147018,0.5316177
394,1,0.4333179,0.56334955,0.52185583,0.4838824,0.47053266,0.6124424,0.52660793,0.51222837,0.38209534,0.6163296
395,0,0.5885515,0.40564,0.5919363,0.41007715,0.5194668,0.52635336,0.512662,0.50610846,0.41013473,0.5851797
396,1,0.3895595,0.60765123,0.44662493,0.56301236,0.36811426,0.6618235,0.46819177,0.51593643,0.30991524,0.6846882
397,1,0.38146138,0.61608976,0.4706204,0.5383317,0.40691411,0.63108265,0.5588259,0.48874512,0.36986506,0.62413615
398,0,0.5120908,0.48379728,0.5141158,0.49167958,0.46447355,0.5730766,0.53276664,0.46892825,0.596047,0.3828409
399,0,0.3889261,0.60835207,0.43805832,0.5719775,0.68334246,0.36166745,0.5796869,0.44393557,0.4721932,0.47705346
400,1,0.39618734,0.60093534,0.44782123,0.56182843,0.41869444,0.5773822,0.48559758,0.50451785,0.42114773,0.57351404
401,1,0.41654813,0.5801785,0.50665027,0.4998934,0.4276472,0.63884115,0.5616694,0.41018814,0.2749513,0.72319084
402,0,0.58553535,0.40916047,0.7428095,0.25192013,0.7404344,0.29907817,0.5458205,0.4116576,0.6148381,0.3972737
403,0,0.5528053,0.44215754,0.6805035,0.31741786,0.60301554,0.48772833,0.57338536,0.43643367,0.57509524,0.36566532
404,0,0.47196713,0.5242718,0.5860656,0.4160086,0.6469339,0.38237128,0.5105915,0.5019942,0.39359897,0.5543633
405,0,0.42501158,0.57175505,0.49241978,0.51477087,0.45500407,0.591423,0.48531738,0.46054667,0.41519845,0.5934006
